user_id,country,role,app,failed_logins,mfa_failures,new_device,new_country,impossible_travel,after_hours,privileged,sensitive_app,dormant_account,contractor,downloads,risk_score,label,risk_level
user_5522,China,contractor,Salesforce,0,0,0,0,1,0,1,0,0,0,6,55,1,Suspicious
user_5523,US,contractor,Payroll,0,0,0,0,0,1,0,0,0,0,3,16,0,Normal
user_5524,India,contractor,AWS,0,0,0,0,0,0,0,0,1,1,4,31,0,Normal
user_5525,US,service_account,Salesforce,1,1,1,0,0,1,0,0,0,0,1,40,1,Suspicious
user_5526,Canada,admin,Slack,1,2,0,0,0,0,0,0,0,0,4,34,0,Normal
user_5527,Nigeria,contractor,AWS,1,1,0,0,0,1,0,0,0,0,2,30,0,Normal
user_5528,Nigeria,employee,Slack,2,0,0,0,0,0,0,1,0,1,3,38,1,Suspicious
user_5529,Nigeria,manager,AWS,2,0,1,0,0,0,1,1,1,1,4,85,2,High Risk
user_5530,India,employee,Slack,1,1,1,0,0,1,0,1,0,0,4,58,1,Suspicious
user_5531,US,service_account,Azure,3,0,0,0,0,0,1,0,0,0,3,42,1,Suspicious
user_5532,China,service_account,Slack,0,1,0,0,0,0,0,1,0,0,1,24,0,Normal
user_5533,India,manager,Slack,1,0,0,0,0,0,0,1,0,0,3,24,0,Normal
user_5534,US,admin,GitHub,2,0,0,0,0,1,0,0,0,0,7,36,1,Suspicious
user_5535,Canada,service_account,GitHub,1,0,0,0,0,0,0,1,0,0,4,26,0,Normal
user_5536,India,contractor,ServiceNow,1,2,0,1,0,1,1,0,1,1,3,97,2,High Risk
user_5537,UK,admin,Slack,1,3,0,0,0,0,0,0,0,0,5,46,1,Suspicious
user_5538,Russia,service_account,ServiceNow,2,0,0,1,0,0,0,0,0,1,1,36,1,Suspicious
user_5539,UK,admin,Slack,0,0,0,0,0,0,0,0,0,0,7,14,0,Normal
user_5540,Russia,contractor,AWS,3,0,0,0,0,0,0,1,0,0,4,38,1,Suspicious
user_5541,China,admin,Payroll,2,1,0,0,0,0,0,0,0,0,3,28,0,Normal
user_5542,Russia,admin,AWS,2,0,1,0,0,0,0,0,0,0,3,30,0,Normal
user_5543,India,service_account,Payroll,2,0,0,0,0,0,0,0,0,0,1,14,0,Normal
user_5544,Russia,contractor,Salesforce,2,0,0,0,1,1,0,1,0,1,1,69,1,Suspicious
user_5545,Nigeria,manager,GitHub,0,0,0,0,0,0,0,0,1,0,4,23,0,Normal
user_5546,Russia,contractor,Payroll,3,0,0,0,0,0,0,1,0,0,2,34,0,Normal
user_5547,UK,employee,GitHub,2,1,1,0,0,0,1,0,0,0,1,54,1,Suspicious
user_5548,UK,service_account,GitHub,1,0,0,0,1,1,0,1,0,0,3,59,1,Suspicious
user_5549,UK,service_account,AWS,0,2,0,1,0,0,0,0,0,0,1,36,1,Suspicious
user_5550,Germany,contractor,Salesforce,0,2,0,0,0,0,0,0,1,1,0,43,1,Suspicious
user_5551,China,employee,ServiceNow,1,1,0,0,1,0,0,0,0,0,3,47,1,Suspicious
user_5552,US,service_account,Salesforce,3,1,0,0,0,1,0,1,0,0,3,56,1,Suspicious
user_5553,US,admin,ServiceNow,0,1,0,0,0,1,1,0,0,0,1,40,1,Suspicious
user_5554,UK,manager,Slack,1,0,0,0,0,1,0,0,0,0,4,24,0,Normal
user_5555,Russia,contractor,Salesforce,1,1,0,0,0,0,1,0,1,0,2,53,1,Suspicious
user_5556,Russia,admin,ServiceNow,1,0,0,0,0,1,0,0,0,0,3,22,0,Normal
user_5557,China,service_account,Slack,1,1,0,0,0,0,0,1,1,1,3,57,1,Suspicious
user_5558,China,manager,ServiceNow,4,1,1,0,0,1,0,0,0,1,7,78,2,High Risk
user_5559,Russia,contractor,Slack,1,1,0,1,0,0,1,0,0,0,5,58,1,Suspicious
user_5560,Canada,manager,Slack,0,1,0,1,0,0,0,0,0,0,1,26,0,Normal
user_5561,India,manager,Azure,1,0,0,0,0,0,0,1,0,1,5,36,1,Suspicious
user_5562,Germany,employee,Azure,1,0,0,0,0,0,1,0,0,0,1,26,0,Normal
user_5563,Canada,contractor,AWS,2,1,0,0,0,0,0,1,0,0,2,38,1,Suspicious
user_5564,Canada,admin,AWS,0,0,0,0,0,1,0,0,1,0,0,25,0,Normal
user_5565,China,admin,Azure,1,2,0,0,0,1,0,0,1,1,3,65,1,Suspicious
user_5566,Germany,service_account,Slack,1,2,0,0,0,0,1,1,0,1,4,72,2,High Risk
user_5567,Canada,manager,Salesforce,0,0,0,0,0,1,0,1,0,0,3,28,0,Normal
user_5568,US,employee,GitHub,0,2,0,0,0,0,0,0,0,1,5,38,1,Suspicious
user_5569,Canada,manager,AWS,1,1,0,0,0,1,0,0,0,0,2,30,0,Normal
user_5570,Canada,employee,GitHub,1,0,1,1,0,0,0,1,1,0,2,63,1,Suspicious
user_5571,India,employee,Payroll,2,0,0,0,0,1,0,0,0,1,6,42,1,Suspicious
user_5572,Russia,contractor,Salesforce,0,2,1,0,1,1,0,0,0,0,2,71,2,High Risk
user_5573,Nigeria,admin,Payroll,0,0,0,0,0,1,0,1,0,0,3,28,0,Normal
user_5574,Russia,manager,GitHub,1,0,1,0,0,1,1,0,0,1,1,56,1,Suspicious
user_5575,China,service_account,ServiceNow,0,1,0,0,0,0,0,0,0,0,5,20,0,Normal
user_5576,India,service_account,ServiceNow,1,0,0,0,0,1,0,0,0,0,2,20,0,Normal
user_5577,US,contractor,Salesforce,2,0,1,0,0,1,1,0,1,0,1,69,1,Suspicious
user_5578,India,admin,GitHub,1,0,0,0,0,0,0,0,0,0,3,12,0,Normal
user_5579,US,admin,Slack,0,1,0,0,0,1,1,0,0,0,4,46,1,Suspicious
user_5580,India,contractor,Azure,0,1,0,0,1,1,0,0,0,0,3,51,1,Suspicious
user_5581,Canada,contractor,Slack,1,1,1,1,1,0,0,0,0,0,6,79,2,High Risk
user_5582,Russia,contractor,Salesforce,3,0,0,0,0,1,0,1,1,0,1,57,1,Suspicious
user_5583,China,employee,Payroll,0,0,0,0,0,1,0,0,0,0,4,18,0,Normal
user_5584,Canada,contractor,GitHub,1,0,1,0,0,1,0,0,0,0,1,30,0,Normal
user_5585,Canada,employee,AWS,2,1,0,1,0,0,0,1,0,0,2,52,1,Suspicious
user_5586,Canada,contractor,Payroll,1,0,0,0,0,1,0,0,0,0,3,22,0,Normal
user_5587,Russia,manager,ServiceNow,0,1,0,0,0,1,0,0,0,0,1,22,0,Normal
user_5588,India,employee,GitHub,0,1,0,1,1,1,0,0,0,0,1,61,1,Suspicious
user_5589,Nigeria,service_account,Azure,2,0,0,0,0,0,0,1,0,0,3,30,0,Normal
user_5590,India,manager,ServiceNow,1,0,0,0,0,0,0,1,0,0,5,28,0,Normal
user_5591,China,employee,Salesforce,1,0,0,0,0,1,0,0,0,0,1,18,0,Normal
user_5592,UK,service_account,Azure,0,1,0,0,0,1,0,0,0,0,7,34,0,Normal
user_5593,US,service_account,Payroll,1,1,0,1,0,0,0,0,0,1,3,44,1,Suspicious
user_5594,Canada,service_account,AWS,1,0,1,0,0,0,0,0,0,0,2,22,0,Normal
user_5595,India,admin,Slack,2,1,1,1,0,0,1,0,0,0,3,72,2,High Risk
user_5596,China,service_account,Slack,0,0,0,0,0,0,0,0,0,0,1,2,0,Normal
user_5597,US,admin,ServiceNow,4,1,0,0,0,1,0,0,0,0,0,44,1,Suspicious
user_5598,Canada,service_account,Payroll,0,0,0,0,0,0,0,0,0,1,1,10,0,Normal
user_5599,UK,contractor,GitHub,1,3,0,0,0,1,0,1,0,0,1,60,1,Suspicious
user_5600,UK,employee,GitHub,0,1,0,0,0,1,0,1,0,1,3,46,1,Suspicious
user_5601,Russia,contractor,Salesforce,0,0,0,0,0,0,1,0,0,0,0,18,0,Normal
user_5602,UK,employee,AWS,0,1,0,0,0,0,0,0,0,0,5,20,0,Normal
user_5603,India,contractor,AWS,1,0,0,0,1,0,0,0,0,0,3,37,1,Suspicious
user_5604,US,contractor,Azure,2,0,0,0,0,0,1,1,0,0,3,48,1,Suspicious
user_5605,UK,contractor,Salesforce,0,0,1,0,0,1,0,0,0,0,1,24,0,Normal
user_5606,Nigeria,manager,AWS,0,0,0,0,0,0,0,1,0,0,1,14,0,Normal
user_5607,Russia,service_account,Azure,0,0,1,0,0,1,0,1,1,0,3,55,1,Suspicious
user_5608,India,manager,Slack,1,0,0,0,0,1,1,0,0,0,5,44,1,Suspicious
user_5609,India,employee,Salesforce,3,2,1,0,0,0,0,0,0,0,4,58,1,Suspicious
user_5610,UK,manager,AWS,1,0,0,0,1,0,0,1,0,0,1,45,1,Suspicious
user_5611,US,contractor,Payroll,0,0,1,0,0,1,0,0,1,0,2,41,1,Suspicious
user_5612,Russia,contractor,Salesforce,1,0,0,1,0,0,1,1,0,0,5,60,1,Suspicious
user_5613,Russia,service_account,Salesforce,1,1,1,0,0,0,0,0,0,1,5,46,1,Suspicious
user_5614,China,contractor,Salesforce,0,0,0,0,0,0,1,0,0,1,2,30,0,Normal
user_5615,Nigeria,contractor,ServiceNow,1,2,0,1,0,0,1,1,0,0,4,78,2,High Risk
user_5616,China,employee,Salesforce,1,0,0,0,0,0,0,1,0,0,1,20,0,Normal
user_5617,Canada,admin,Slack,0,0,0,1,0,0,0,1,0,0,1,28,0,Normal
user_5618,Russia,contractor,Payroll,0,2,0,0,0,0,1,0,0,0,2,42,1,Suspicious
user_5619,Germany,manager,Salesforce,0,1,0,0,0,1,0,1,0,0,2,36,1,Suspicious
user_5620,US,manager,Salesforce,0,1,1,0,0,0,0,0,0,0,5,32,0,Normal
user_5621,UK,manager,Payroll,2,1,1,0,0,0,1,1,0,0,5,74,2,High Risk
user_5622,Russia,service_account,GitHub,0,1,1,0,0,0,0,0,0,0,2,26,0,Normal
user_5623,India,employee,Azure,2,2,0,0,1,0,0,1,0,0,0,69,1,Suspicious
user_5624,UK,service_account,Payroll,1,2,0,0,0,0,0,0,0,0,3,32,0,Normal
user_5625,Canada,service_account,Salesforce,1,1,1,1,0,0,0,0,0,0,1,44,1,Suspicious
user_5626,Germany,manager,AWS,0,0,0,0,0,0,0,1,0,0,6,24,0,Normal
user_5627,Nigeria,manager,Slack,1,0,0,0,0,0,0,0,0,0,4,14,0,Normal
user_5628,China,employee,GitHub,1,0,0,0,0,0,1,1,0,0,4,44,1,Suspicious
user_5629,US,service_account,Azure,2,0,1,1,0,0,0,0,0,0,5,48,1,Suspicious
user_5630,US,employee,ServiceNow,1,0,0,0,0,0,0,1,0,0,1,20,0,Normal
user_5631,Nigeria,service_account,ServiceNow,0,0,0,0,0,0,1,1,0,0,0,30,0,Normal
user_5632,US,admin,Azure,0,0,0,0,0,1,1,0,0,0,4,36,1,Suspicious
user_5633,UK,admin,AWS,2,0,0,0,0,0,0,0,0,1,5,30,0,Normal
user_5634,India,manager,AWS,0,0,1,0,1,1,1,0,0,0,4,73,2,High Risk
user_5635,India,contractor,Payroll,1,0,0,0,0,0,0,0,0,0,2,10,0,Normal
user_5636,Germany,employee,AWS,0,0,0,0,0,0,0,1,0,0,2,16,0,Normal
user_5637,China,service_account,Slack,3,0,0,0,0,0,1,0,0,0,1,38,1,Suspicious
user_5638,Canada,manager,Slack,0,1,0,0,0,0,0,0,0,0,4,18,0,Normal
user_5639,UK,service_account,AWS,0,1,1,0,0,0,0,0,0,0,0,22,0,Normal
user_5640,Canada,contractor,ServiceNow,1,0,0,0,0,0,0,0,0,1,2,18,0,Normal
user_5641,Canada,service_account,AWS,0,0,0,0,0,1,0,0,0,1,1,20,0,Normal
user_5642,Germany,contractor,Azure,0,0,0,0,0,0,0,1,0,1,2,24,0,Normal
user_5643,Russia,manager,Azure,2,0,0,1,0,0,1,1,0,0,4,64,1,Suspicious
user_5644,Nigeria,contractor,Salesforce,2,0,0,0,0,0,0,1,0,1,1,34,0,Normal
user_5645,China,employee,Azure,2,0,0,0,0,0,0,0,0,0,3,18,0,Normal
user_5646,Russia,contractor,Salesforce,1,0,0,0,0,0,0,1,1,0,2,37,1,Suspicious
user_5647,Germany,admin,Payroll,0,0,1,0,0,0,0,1,0,0,3,30,0,Normal
user_5648,India,service_account,Azure,0,0,0,0,0,1,0,0,0,1,1,20,0,Normal
user_5649,Germany,manager,Payroll,3,0,0,1,0,0,0,0,0,1,4,48,1,Suspicious
user_5650,China,manager,AWS,2,1,1,0,0,0,0,0,0,0,3,40,1,Suspicious
user_5651,Nigeria,contractor,Azure,1,0,0,0,0,0,0,0,0,0,3,12,0,Normal
user_5652,Canada,contractor,ServiceNow,0,0,1,0,0,0,1,1,0,0,3,48,1,Suspicious
user_5653,US,contractor,Salesforce,2,0,0,0,0,1,0,1,1,0,4,57,1,Suspicious
user_5654,Canada,manager,Azure,1,1,1,0,0,0,0,0,0,0,2,32,0,Normal
user_5655,US,admin,GitHub,1,0,1,0,0,0,0,0,1,0,4,41,1,Suspicious
user_5656,China,admin,Payroll,2,0,1,0,0,0,0,1,0,0,3,42,1,Suspicious
user_5657,Russia,admin,Azure,2,0,1,0,0,0,0,1,0,0,5,46,1,Suspicious
user_5658,Russia,admin,Azure,1,0,0,0,0,1,0,1,1,0,1,45,1,Suspicious
user_5659,India,service_account,Payroll,1,1,0,0,0,0,0,0,0,0,4,24,0,Normal
user_5660,China,service_account,Slack,0,0,0,0,0,0,0,1,0,0,2,16,0,Normal
user_5661,UK,contractor,GitHub,0,1,0,0,0,1,1,1,0,0,2,54,1,Suspicious
user_5662,Canada,contractor,GitHub,0,0,0,1,0,0,0,0,0,0,3,20,0,Normal
user_5663,Canada,admin,Slack,0,1,1,0,0,0,0,0,0,0,5,32,0,Normal
user_5664,Nigeria,admin,Azure,2,0,0,0,0,1,0,0,0,0,6,34,0,Normal
user_5665,Nigeria,service_account,ServiceNow,0,1,1,0,0,0,0,0,0,0,1,24,0,Normal
user_5666,Germany,admin,GitHub,3,2,1,0,0,1,0,0,0,0,3,66,1,Suspicious
user_5667,Germany,service_account,AWS,1,0,0,0,0,0,0,1,0,0,5,28,0,Normal
user_5668,Russia,admin,AWS,0,3,0,0,0,0,0,0,0,0,3,36,1,Suspicious
user_5669,Russia,service_account,Slack,2,0,0,0,0,1,0,0,0,0,3,28,0,Normal
user_5670,China,admin,GitHub,2,0,0,0,0,0,1,0,0,0,2,34,0,Normal
user_5671,China,manager,Azure,3,0,0,1,0,0,0,0,0,0,2,36,1,Suspicious
user_5672,UK,admin,AWS,4,0,0,0,0,1,1,0,0,0,4,60,1,Suspicious
user_5673,Russia,service_account,ServiceNow,1,0,0,0,0,0,0,0,1,0,1,23,0,Normal
user_5674,Russia,manager,Azure,1,0,0,0,0,0,0,1,0,0,2,22,0,Normal
user_5675,India,service_account,ServiceNow,1,2,0,0,0,1,0,1,0,0,2,52,1,Suspicious
user_5676,UK,employee,Slack,2,1,0,0,0,0,0,1,0,0,2,38,1,Suspicious
user_5677,Nigeria,manager,AWS,2,2,0,0,0,0,1,0,0,0,3,56,1,Suspicious
user_5678,Russia,manager,Slack,1,1,0,0,0,0,0,0,0,0,2,20,0,Normal
user_5679,India,admin,AWS,2,1,0,0,0,0,0,0,1,0,2,41,1,Suspicious
user_5680,China,contractor,Slack,1,0,0,0,0,0,1,0,0,0,5,34,0,Normal
user_5681,Nigeria,service_account,Payroll,1,2,0,0,0,0,0,0,0,0,1,28,0,Normal
user_5682,Russia,manager,GitHub,0,1,0,0,0,1,1,0,0,1,5,56,1,Suspicious
user_5683,Canada,admin,Salesforce,0,1,0,0,0,1,0,0,0,0,3,26,0,Normal
user_5684,China,service_account,Payroll,2,1,0,1,0,1,1,1,0,0,5,86,2,High Risk
user_5685,US,employee,AWS,2,2,0,0,1,0,1,0,1,0,1,92,2,High Risk
user_5686,Nigeria,contractor,Payroll,1,0,0,0,0,0,0,1,0,0,2,22,0,Normal
user_5687,Nigeria,service_account,ServiceNow,2,0,0,1,0,0,0,0,0,0,4,34,0,Normal
user_5688,China,manager,GitHub,0,1,0,0,0,0,1,0,0,0,4,36,1,Suspicious
user_5689,US,contractor,Slack,1,0,0,0,0,1,0,0,0,0,1,18,0,Normal
user_5690,India,service_account,Salesforce,2,0,0,0,1,1,0,1,0,0,6,71,2,High Risk
user_5691,India,contractor,Payroll,1,0,0,0,0,0,0,0,1,0,4,29,0,Normal
user_5692,Russia,employee,AWS,1,0,1,0,0,1,0,0,0,1,4,44,1,Suspicious
user_5693,UK,employee,GitHub,0,1,1,1,0,0,0,0,0,0,3,42,1,Suspicious
user_5694,US,employee,Azure,2,0,0,0,0,0,0,0,0,1,2,24,0,Normal
user_5695,Canada,admin,Salesforce,1,0,1,0,0,1,0,0,0,0,4,36,1,Suspicious
user_5696,Nigeria,manager,Azure,1,1,0,0,0,0,0,0,1,0,3,37,1,Suspicious
user_5697,Canada,contractor,AWS,2,1,0,0,0,1,0,1,0,0,5,54,1,Suspicious
user_5698,US,service_account,Salesforce,1,1,0,0,0,1,0,0,0,0,5,36,1,Suspicious
user_5699,US,employee,GitHub,0,2,0,0,0,1,1,0,1,0,4,71,2,High Risk
user_5700,Nigeria,admin,Payroll,2,1,1,0,1,0,0,0,0,0,2,63,1,Suspicious
user_5701,Germany,manager,AWS,0,1,0,0,0,0,0,0,0,0,4,18,0,Normal
user_5702,Nigeria,service_account,GitHub,1,0,0,0,0,0,1,0,0,1,1,34,0,Normal
user_5703,Germany,manager,Salesforce,1,0,0,0,0,0,0,0,0,0,2,10,0,Normal
user_5704,Russia,manager,AWS,3,1,0,1,0,0,0,1,1,1,4,85,2,High Risk
user_5705,China,manager,ServiceNow,1,2,0,0,0,0,1,1,0,1,5,74,2,High Risk
user_5706,US,manager,Salesforce,0,1,0,0,0,0,0,1,0,0,4,30,0,Normal
user_5707,Nigeria,contractor,Salesforce,1,0,1,0,1,0,0,1,0,0,2,59,1,Suspicious
user_5708,Canada,manager,Azure,1,2,1,0,0,1,1,0,1,0,4,89,2,High Risk
user_5709,China,manager,AWS,0,0,0,0,0,0,0,0,0,0,1,2,0,Normal
user_5710,India,service_account,AWS,0,0,0,0,0,0,0,1,0,0,2,16,0,Normal
user_5711,UK,manager,GitHub,1,1,0,0,0,0,0,0,0,1,2,28,0,Normal
user_5712,Canada,employee,AWS,0,1,0,0,0,0,0,1,0,0,3,28,0,Normal
user_5713,Nigeria,contractor,ServiceNow,0,0,0,0,0,0,0,0,0,0,1,2,0,Normal
user_5714,China,contractor,AWS,0,0,0,0,0,1,0,0,0,1,1,20,0,Normal
user_5715,Germany,employee,Azure,1,0,1,1,0,1,0,1,0,1,4,70,2,High Risk
user_5716,Canada,contractor,Slack,0,0,0,0,0,0,0,0,0,0,1,2,0,Normal
user_5717,India,contractor,AWS,0,1,0,0,0,0,0,0,0,0,8,26,0,Normal
user_5718,China,service_account,Azure,3,0,0,0,0,0,0,1,0,0,8,46,1,Suspicious
user_5719,China,employee,ServiceNow,2,0,1,0,0,0,0,1,0,0,3,42,1,Suspicious
user_5720,Nigeria,manager,Slack,0,1,1,0,0,0,0,1,0,0,2,38,1,Suspicious
user_5721,India,contractor,Azure,1,0,0,0,0,0,0,0,0,0,3,12,0,Normal
user_5722,Russia,admin,Salesforce,0,1,0,0,1,0,1,0,0,0,1,55,1,Suspicious
user_5723,India,service_account,ServiceNow,0,0,0,0,0,0,0,1,0,0,2,16,0,Normal
user_5724,China,contractor,ServiceNow,2,1,1,0,0,0,0,0,0,0,3,40,1,Suspicious
user_5725,Germany,admin,AWS,0,1,0,0,0,0,0,1,0,1,2,34,0,Normal
user_5726,Canada,service_account,Azure,2,0,1,0,0,0,0,0,0,0,1,26,0,Normal
user_5727,China,manager,Azure,1,0,0,0,0,0,0,0,0,0,2,10,0,Normal
user_5728,China,manager,AWS,2,0,0,0,0,0,0,1,0,0,2,28,0,Normal
user_5729,Russia,admin,Payroll,0,1,1,0,0,0,0,0,0,1,2,34,0,Normal
user_5730,Nigeria,manager,Slack,1,1,1,0,0,0,0,0,0,1,3,42,1,Suspicious
user_5731,Nigeria,manager,Payroll,2,0,1,0,0,0,1,1,0,0,6,66,1,Suspicious
user_5732,India,employee,Slack,0,1,1,1,0,0,0,0,0,0,1,38,1,Suspicious
user_5733,Germany,employee,Payroll,1,3,0,0,0,1,0,0,0,0,6,58,1,Suspicious
user_5734,US,contractor,ServiceNow,1,1,1,0,0,0,0,1,0,1,3,54,1,Suspicious
user_5735,Russia,admin,Payroll,3,0,1,1,0,1,1,0,0,1,4,88,2,High Risk
user_5736,US,contractor,Payroll,1,1,0,0,0,1,0,1,0,0,1,40,1,Suspicious
user_5737,India,contractor,Salesforce,2,1,0,0,0,0,0,0,0,0,3,28,0,Normal
user_5738,China,admin,GitHub,1,2,0,1,0,0,0,0,0,0,5,50,1,Suspicious
user_5739,Germany,admin,GitHub,1,0,0,0,0,0,0,0,0,1,1,16,0,Normal
user_5740,Nigeria,contractor,AWS,1,0,0,0,0,0,1,1,0,0,4,44,1,Suspicious
user_5741,UK,manager,Azure,4,0,0,0,0,0,0,0,0,0,3,30,0,Normal
user_5742,Germany,employee,Payroll,1,1,1,0,0,0,1,0,0,1,5,64,1,Suspicious
user_5743,Russia,employee,Azure,1,1,0,0,0,1,0,0,0,0,2,30,0,Normal
user_5744,Germany,employee,Slack,1,0,0,0,1,0,1,1,0,0,6,73,2,High Risk
user_5745,UK,employee,ServiceNow,2,2,0,0,0,0,0,0,0,0,4,40,1,Suspicious
user_5746,US,admin,Salesforce,0,0,1,0,0,1,0,0,0,0,1,24,0,Normal
user_5747,Nigeria,contractor,AWS,1,0,1,0,0,1,0,0,0,0,3,34,0,Normal
user_5748,Nigeria,manager,Azure,2,1,0,1,0,0,0,0,0,0,4,44,1,Suspicious
user_5749,China,admin,Azure,0,0,0,0,0,1,0,1,0,0,0,22,0,Normal
user_5750,UK,manager,Payroll,3,0,0,1,0,1,0,0,0,0,2,46,1,Suspicious
user_5751,Nigeria,manager,ServiceNow,0,1,0,0,0,0,0,0,0,0,2,14,0,Normal
user_5752,Canada,manager,Azure,0,0,0,0,0,0,0,0,0,0,3,6,0,Normal
user_5753,Canada,service_account,Salesforce,2,1,0,0,0,0,0,1,1,0,2,53,1,Suspicious
user_5754,UK,admin,ServiceNow,0,0,0,0,0,1,1,1,0,0,4,48,1,Suspicious
user_5755,India,contractor,AWS,0,0,0,0,0,0,0,0,0,0,5,10,0,Normal
user_5756,Germany,employee,Azure,2,0,1,0,0,1,0,0,0,0,2,38,1,Suspicious
user_5757,Germany,service_account,Slack,2,1,0,0,0,0,0,1,0,0,3,40,1,Suspicious
user_5758,Canada,employee,Azure,1,1,0,0,0,0,0,0,0,0,2,20,0,Normal
user_5759,Canada,admin,Azure,2,1,0,0,0,1,1,0,0,0,5,60,1,Suspicious
user_5760,UK,service_account,Salesforce,2,0,1,0,0,0,0,1,0,0,2,40,1,Suspicious
user_5761,India,service_account,Azure,2,1,0,0,0,0,1,1,0,0,2,56,1,Suspicious
user_5762,Russia,manager,AWS,0,1,0,0,0,0,0,1,1,0,5,47,1,Suspicious
user_5763,UK,manager,Azure,0,0,0,0,0,0,0,1,0,0,2,16,0,Normal
user_5764,US,admin,Azure,0,0,0,0,0,0,1,0,0,1,3,32,0,Normal
user_5765,UK,admin,ServiceNow,0,0,0,0,0,1,1,0,0,1,6,48,1,Suspicious
user_5766,US,service_account,ServiceNow,1,0,0,0,0,1,0,0,0,0,2,20,0,Normal
user_5767,US,contractor,AWS,1,0,0,0,0,0,0,0,0,1,4,22,0,Normal
user_5768,UK,employee,Payroll,1,1,0,1,0,0,1,1,0,1,4,76,2,High Risk
user_5769,UK,manager,AWS,1,1,0,0,0,0,0,1,0,1,3,42,1,Suspicious
user_5770,Russia,service_account,Azure,2,1,0,0,0,0,0,0,1,0,5,47,1,Suspicious
user_5771,Nigeria,contractor,AWS,2,0,0,0,0,0,0,0,0,0,4,20,0,Normal
user_5772,India,manager,Slack,1,1,0,0,0,1,1,1,0,0,2,60,1,Suspicious
user_5773,Canada,manager,AWS,0,1,0,0,0,0,0,0,0,1,4,26,0,Normal
user_5774,US,employee,Payroll,3,0,1,0,0,0,0,1,0,0,1,44,1,Suspicious
user_5775,UK,employee,GitHub,0,2,0,1,0,0,0,0,0,0,3,40,1,Suspicious
user_5776,India,service_account,Azure,0,0,1,0,0,0,0,0,0,0,2,16,0,Normal
user_5777,India,contractor,ServiceNow,2,1,1,0,1,1,1,1,0,0,3,105,2,High Risk
user_5778,China,service_account,Payroll,0,0,0,0,0,0,0,1,0,0,0,12,0,Normal
user_5779,Russia,service_account,ServiceNow,2,2,0,0,0,0,0,0,0,0,2,36,1,Suspicious
user_5780,China,admin,ServiceNow,1,1,0,1,1,0,0,0,0,0,5,65,1,Suspicious
user_5781,China,manager,ServiceNow,2,1,0,0,0,0,0,1,1,0,6,61,1,Suspicious
user_5782,India,manager,Azure,2,1,0,0,0,1,1,1,0,0,4,70,2,High Risk
user_5783,US,manager,Salesforce,1,2,0,0,0,0,0,0,0,1,3,40,1,Suspicious
user_5784,Russia,admin,Salesforce,2,0,0,0,0,0,0,0,0,0,4,20,0,Normal
user_5785,China,contractor,Payroll,2,1,0,0,0,1,0,0,0,0,3,38,1,Suspicious
user_5786,Nigeria,admin,Salesforce,1,0,0,0,0,0,1,0,0,1,2,36,1,Suspicious
user_5787,Russia,contractor,AWS,0,1,0,1,0,1,1,0,0,0,2,56,1,Suspicious
user_5788,US,manager,Payroll,1,1,0,0,0,1,1,0,0,0,2,48,1,Suspicious
user_5789,UK,contractor,Azure,1,0,0,0,0,1,0,0,1,0,3,37,1,Suspicious
user_5790,UK,admin,Payroll,3,2,0,0,0,0,1,0,0,0,2,60,1,Suspicious
user_5791,Germany,manager,Salesforce,0,0,0,1,0,1,1,1,0,1,1,64,1,Suspicious
user_5792,Germany,contractor,GitHub,0,0,0,0,0,0,0,1,0,1,2,24,0,Normal
user_5793,India,contractor,Payroll,0,1,1,0,1,0,0,1,1,0,2,78,2,High Risk
user_5794,India,admin,AWS,0,0,0,0,0,0,0,1,0,0,2,16,0,Normal
user_5795,India,manager,Payroll,2,1,1,0,0,0,0,0,1,0,2,53,1,Suspicious
user_5796,US,manager,AWS,1,1,0,0,1,0,0,0,0,0,0,41,1,Suspicious
user_5797,Canada,admin,GitHub,2,1,0,0,0,0,1,0,0,0,5,50,1,Suspicious
user_5798,US,admin,Payroll,1,0,0,0,0,0,0,0,0,0,1,8,0,Normal
user_5799,China,contractor,Salesforce,0,0,0,0,0,0,0,0,0,1,2,12,0,Normal
user_5800,Nigeria,admin,Azure,1,0,0,0,0,0,0,0,0,0,4,14,0,Normal
user_5801,India,employee,Azure,1,0,0,0,0,1,1,0,0,0,1,36,1,Suspicious
user_5802,India,employee,GitHub,2,0,0,0,0,0,0,0,0,0,1,14,0,Normal
user_5803,Russia,manager,GitHub,1,0,0,1,0,0,0,0,0,0,5,30,0,Normal
user_5804,UK,employee,Salesforce,0,1,0,0,0,0,0,1,0,0,2,26,0,Normal
user_5805,UK,service_account,GitHub,2,0,0,0,1,1,0,0,0,0,1,49,1,Suspicious
user_5806,US,employee,ServiceNow,1,0,0,0,0,0,0,0,0,0,3,12,0,Normal
user_5807,Germany,service_account,GitHub,1,1,0,0,0,0,1,0,0,0,0,34,0,Normal
user_5808,US,contractor,Payroll,0,0,0,0,0,1,0,0,0,0,3,16,0,Normal
user_5809,Russia,service_account,Payroll,0,0,0,0,0,0,0,0,0,0,5,10,0,Normal
user_5810,Russia,service_account,GitHub,0,0,0,1,0,0,0,0,0,0,4,22,0,Normal
user_5811,Nigeria,admin,Salesforce,0,0,1,0,0,1,0,0,0,0,4,30,0,Normal
user_5812,Canada,contractor,Azure,1,0,0,0,0,0,1,0,0,0,4,32,0,Normal
user_5813,India,contractor,Azure,1,0,1,1,0,0,1,0,0,1,2,62,1,Suspicious
